cell_name,sample,patient,source,cell_type,cell_subtype,cluster,cluster_annotation,complexity
48781,BC01_BLOOD1,BC01,blood,NK_cell,NK cell,35,NK:CD56+16+3-,335
48793,BC01_BLOOD1,BC01,blood,NK_cell,NK cell,35,NK:CD56+16+3-,448
48796,BC01_BLOOD1,BC01,blood,NK_cell,NK cell,35,NK:CD56+16+3-,423
48804,BC01_BLOOD1,BC01,blood,NK_cell,NK cell,35,NK:CD56+16+3-,515
48812,BC01_BLOOD1,BC01,blood,NK_cell,NK cell,35,NK:CD56+16+3-,665
48814,BC01_BLOOD1,BC01,blood,NK_cell,NK cell,35,NK:CD56+16+3-,616
48817,BC01_BLOOD1,BC01,blood,NK_cell,NK cell,35,NK:CD56+16+3-,397
48821,BC01_BLOOD1,BC01,blood,NK_cell,NK cell,35,NK:CD56+16+3-,351
48824,BC01_BLOOD1,BC01,blood,NK_cell,NK cell,35,NK:CD56+16+3-,353
48830,BC01_BLOOD1,BC01,blood,NK_cell,NK cell,35,NK:CD56+16+3-,399
48831,BC01_BLOOD1,BC01,blood,NK_cell,NK cell,35,NK:CD56+16+3-,343
48833,BC01_BLOOD1,BC01,blood,NK_cell,NK cell,35,NK:CD56+16+3-,284
48837,BC01_BLOOD1,BC01,blood,NK_cell,NK cell,35,NK:CD56+16+3-,304
48841,BC01_BLOOD1,BC01,blood,NK_cell,NK cell,35,NK:CD56+16+3-,362
48847,BC01_BLOOD1,BC01,blood,NK_cell,NK cell,35,NK:CD56+16+3-,417
48853,BC01_BLOOD1,BC01,blood,NK_cell,NK cell,35,NK:CD56+16+3-,429
48860,BC01_BLOOD1,BC01,blood,NK_cell,NK cell,35,NK:CD56+16+3-,349
48871,BC01_BLOOD1,BC01,blood,NK_cell,NK cell,35,NK:CD56+16+3-,249
48876,BC01_BLOOD1,BC01,blood,NK_cell,NK cell,35,NK:CD56+16+3-,465
48880,BC01_BLOOD1,BC01,blood,NK_cell,NK cell,35,NK:CD56+16+3-,310
48892,BC01_BLOOD1,BC01,blood,NK_cell,NK cell,35,NK:CD56+16+3-,353
48895,BC01_BLOOD1,BC01,blood,NK_cell,NK cell,35,NK:CD56+16+3-,409
48910,BC01_BLOOD1,BC01,blood,NK_cell,NK cell,35,NK:CD56+16+3-,289
48913,BC01_BLOOD1,BC01,blood,NK_cell,NK cell,35,NK:CD56+16+3-,312
48914,BC01_BLOOD1,BC01,blood,NK_cell,NK cell,35,NK:CD56+16+3-,527
48917,BC01_BLOOD1,BC01,blood,NK_cell,NK cell,35,NK:CD56+16+3-,394
48918,BC01_BLOOD1,BC01,blood,NK_cell,NK cell,35,NK:CD56+16+3-,320
48928,BC01_BLOOD1,BC01,blood,NK_cell,NK cell,35,NK:CD56+16+3-,365
48932,BC01_BLOOD1,BC01,blood,NK_cell,NK cell,35,NK:CD56+16+3-,615
48934,BC01_BLOOD1,BC01,blood,NK_cell,NK cell,35,NK:CD56+16+3-,506
48936,BC01_BLOOD1,BC01,blood,NK_cell,NK cell,35,NK:CD56+16+3-,314
48938,BC01_BLOOD1,BC01,blood,NK_cell,NK cell,35,NK:CD56+16+3-,301
48940,BC01_BLOOD1,BC01,blood,NK_cell,NK cell,35,NK:CD56+16+3-,350
48942,BC01_BLOOD1,BC01,blood,NK_cell,NK cell,35,NK:CD56+16+3-,337
48950,BC01_BLOOD1,BC01,blood,NK_cell,NK cell,35,NK:CD56+16+3-,315
48951,BC01_BLOOD1,BC01,blood,NK_cell,NK cell,35,NK:CD56+16+3-,279
48955,BC01_BLOOD1,BC01,blood,NK_cell,NK cell,35,NK:CD56+16+3-,475
48957,BC01_BLOOD1,BC01,blood,NK_cell,NK cell,35,NK:CD56+16+3-,576
48967,BC01_BLOOD1,BC01,blood,NK_cell,NK cell,35,NK:CD56+16+3-,438
48971,BC01_BLOOD1,BC01,blood,NK_cell,NK cell,35,NK:CD56+16+3-,441
48976,BC01_BLOOD1,BC01,blood,NK_cell,NK cell,35,NK:CD56+16+3-,447
48985,BC01_BLOOD1,BC01,blood,NK_cell,NK cell,35,NK:CD56+16+3-,366
48988,BC01_BLOOD1,BC01,blood,NK_cell,NK cell,35,NK:CD56+16+3-,380
49006,BC01_BLOOD1,BC01,blood,NK_cell,NK cell,35,NK:CD56+16+3-,789
49013,BC01_BLOOD1,BC01,blood,NK_cell,NK cell,35,NK:CD56+16+3-,333
49014,BC01_BLOOD1,BC01,blood,NK_cell,NK cell,35,NK:CD56+16+3-,516
49018,BC01_BLOOD1,BC01,blood,NK_cell,NK cell,35,NK:CD56+16+3-,370
49024,BC01_BLOOD1,BC01,blood,NK_cell,NK cell,35,NK:CD56+16+3-,421
49033,BC01_BLOOD1,BC01,blood,NK_cell,NK cell,35,NK:CD56+16+3-,463
49034,BC01_BLOOD1,BC01,blood,NK_cell,NK cell,35,NK:CD56+16+3-,361
49040,BC01_BLOOD1,BC01,blood,NK_cell,NK cell,35,NK:CD56+16+3-,382
49043,BC01_BLOOD1,BC01,blood,NK_cell,NK cell,35,NK:CD56+16+3-,515
49045,BC01_BLOOD1,BC01,blood,NK_cell,NK cell,35,NK:CD56+16+3-,432
49046,BC01_BLOOD1,BC01,blood,NK_cell,NK cell,35,NK:CD56+16+3-,403
49049,BC01_BLOOD1,BC01,blood,NK_cell,NK cell,35,NK:CD56+16+3-,361
49059,BC01_BLOOD1,BC01,blood,NK_cell,NK cell,35,NK:CD56+16+3-,576
49066,BC01_BLOOD1,BC01,blood,NK_cell,NK cell,35,NK:CD56+16+3-,420
49069,BC01_BLOOD1,BC01,blood,NK_cell,NK cell,35,NK:CD56+16+3-,447
49077,BC01_BLOOD1,BC01,blood,NK_cell,NK cell,35,NK:CD56+16+3-,526
49086,BC01_BLOOD1,BC01,blood,NK_cell,NK cell,35,NK:CD56+16+3-,285
49090,BC01_BLOOD1,BC01,blood,NK_cell,NK cell,35,NK:CD56+16+3-,300
49092,BC01_BLOOD1,BC01,blood,NK_cell,NK cell,35,NK:CD56+16+3-,595
49093,BC01_BLOOD1,BC01,blood,NK_cell,NK cell,35,NK:CD56+16+3-,320
49100,BC01_BLOOD1,BC01,blood,NK_cell,NK cell,35,NK:CD56+16+3-,311
49101,BC01_BLOOD1,BC01,blood,NK_cell,NK cell,35,NK:CD56+16+3-,534
49111,BC01_BLOOD1,BC01,blood,NK_cell,NK cell,35,NK:CD56+16+3-,463
49112,BC01_BLOOD1,BC01,blood,NK_cell,NK cell,35,NK:CD56+16+3-,553
49113,BC01_BLOOD1,BC01,blood,NK_cell,NK cell,35,NK:CD56+16+3-,345
49119,BC01_BLOOD1,BC01,blood,NK_cell,NK cell,35,NK:CD56+16+3-,648
49123,BC01_BLOOD1,BC01,blood,NK_cell,NK cell,35,NK:CD56+16+3-,383
49124,BC01_BLOOD1,BC01,blood,NK_cell,NK cell,35,NK:CD56+16+3-,263
49125,BC01_BLOOD1,BC01,blood,NK_cell,NK cell,35,NK:CD56+16+3-,411
49128,BC01_BLOOD1,BC01,blood,NK_cell,NK cell,35,NK:CD56+16+3-,341
49135,BC01_BLOOD1,BC01,blood,NK_cell,NK cell,35,NK:CD56+16+3-,333
49137,BC01_BLOOD1,BC01,blood,NK_cell,NK cell,35,NK:CD56+16+3-,631
49145,BC01_BLOOD1,BC01,blood,NK_cell,NK cell,35,NK:CD56+16+3-,413
49153,BC01_BLOOD1,BC01,blood,NK_cell,NK cell,35,NK:CD56+16+3-,322
49163,BC01_BLOOD1,BC01,blood,NK_cell,NK cell,35,NK:CD56+16+3-,284
49166,BC01_BLOOD1,BC01,blood,NK_cell,NK cell,35,NK:CD56+16+3-,398
49177,BC01_BLOOD1,BC01,blood,NK_cell,NK cell,35,NK:CD56+16+3-,349
49184,BC01_BLOOD1,BC01,blood,NK_cell,NK cell,35,NK:CD56+16+3-,355
49187,BC01_BLOOD1,BC01,blood,NK_cell,NK cell,35,NK:CD56+16+3-,646
49192,BC01_BLOOD1,BC01,blood,NK_cell,NK cell,35,NK:CD56+16+3-,359
49201,BC01_BLOOD1,BC01,blood,NK_cell,NK cell,35,NK:CD56+16+3-,294
49211,BC01_BLOOD1,BC01,blood,NK_cell,NK cell,35,NK:CD56+16+3-,621
49212,BC01_BLOOD1,BC01,blood,NK_cell,NK cell,35,NK:CD56+16+3-,371
49217,BC01_BLOOD1,BC01,blood,NK_cell,NK cell,35,NK:CD56+16+3-,374
49219,BC01_BLOOD1,BC01,blood,NK_cell,NK cell,35,NK:CD56+16+3-,411
49220,BC01_BLOOD1,BC01,blood,NK_cell,NK cell,35,NK:CD56+16+3-,366
49222,BC01_BLOOD1,BC01,blood,NK_cell,NK cell,35,NK:CD56+16+3-,401
49223,BC01_BLOOD1,BC01,blood,NK_cell,NK cell,35,NK:CD56+16+3-,501
49229,BC01_BLOOD1,BC01,blood,NK_cell,NK cell,35,NK:CD56+16+3-,289
49235,BC01_BLOOD1,BC01,blood,NK_cell,NK cell,35,NK:CD56+16+3-,443
49237,BC01_BLOOD1,BC01,blood,NK_cell,NK cell,35,NK:CD56+16+3-,309
49238,BC01_BLOOD1,BC01,blood,NK_cell,NK cell,35,NK:CD56+16+3-,275
49245,BC01_BLOOD1,BC01,blood,NK_cell,NK cell,35,NK:CD56+16+3-,624
49246,BC01_BLOOD1,BC01,blood,NK_cell,NK cell,35,NK:CD56+16+3-,442
49248,BC01_BLOOD1,BC01,blood,NK_cell,NK cell,35,NK:CD56+16+3-,807
49259,BC01_BLOOD1,BC01,blood,NK_cell,NK cell,35,NK:CD56+16+3-,320
49263,BC01_BLOOD1,BC01,blood,NK_cell,NK cell,35,NK:CD56+16+3-,393
49264,BC01_BLOOD1,BC01,blood,NK_cell,NK cell,35,NK:CD56+16+3-,439
49282,BC01_BLOOD1,BC01,blood,NK_cell,NK cell,35,NK:CD56+16+3-,245
49286,BC01_BLOOD1,BC01,blood,NK_cell,NK cell,35,NK:CD56+16+3-,477
49294,BC01_BLOOD1,BC01,blood,NK_cell,NK cell,35,NK:CD56+16+3-,426
49296,BC01_BLOOD1,BC01,blood,NK_cell,NK cell,35,NK:CD56+16+3-,388
49297,BC01_BLOOD1,BC01,blood,NK_cell,NK cell,35,NK:CD56+16+3-,308
49313,BC01_BLOOD1,BC01,blood,NK_cell,NK cell,35,NK:CD56+16+3-,653
49315,BC01_BLOOD1,BC01,blood,NK_cell,NK cell,35,NK:CD56+16+3-,569
49327,BC01_BLOOD1,BC01,blood,NK_cell,NK cell,35,NK:CD56+16+3-,395
49333,BC01_BLOOD1,BC01,blood,NK_cell,NK cell,35,NK:CD56+16+3-,404
49334,BC01_BLOOD1,BC01,blood,NK_cell,NK cell,35,NK:CD56+16+3-,399
49336,BC01_BLOOD1,BC01,blood,NK_cell,NK cell,35,NK:CD56+16+3-,272
49354,BC01_BLOOD1,BC01,blood,NK_cell,NK cell,35,NK:CD56+16+3-,358
49363,BC01_BLOOD1,BC01,blood,NK_cell,NK cell,35,NK:CD56+16+3-,473
49364,BC01_BLOOD1,BC01,blood,NK_cell,NK cell,35,NK:CD56+16+3-,570
49377,BC01_BLOOD1,BC01,blood,NK_cell,NK cell,35,NK:CD56+16+3-,522
49396,BC01_BLOOD1,BC01,blood,NK_cell,NK cell,35,NK:CD56+16+3-,349
49397,BC01_BLOOD1,BC01,blood,NK_cell,NK cell,35,NK:CD56+16+3-,264
49399,BC01_BLOOD1,BC01,blood,NK_cell,NK cell,35,NK:CD56+16+3-,400
49400,BC01_BLOOD1,BC01,blood,NK_cell,NK cell,35,NK:CD56+16+3-,330
49405,BC01_BLOOD1,BC01,blood,NK_cell,NK cell,35,NK:CD56+16+3-,401
49412,BC01_BLOOD1,BC01,blood,NK_cell,NK cell,35,NK:CD56+16+3-,503
49413,BC01_BLOOD1,BC01,blood,NK_cell,NK cell,35,NK:CD56+16+3-,659
49426,BC01_BLOOD1,BC01,blood,NK_cell,NK cell,35,NK:CD56+16+3-,246
49428,BC01_BLOOD1,BC01,blood,NK_cell,NK cell,35,NK:CD56+16+3-,282
49430,BC01_BLOOD1,BC01,blood,NK_cell,NK cell,35,NK:CD56+16+3-,461
49437,BC01_BLOOD1,BC01,blood,NK_cell,NK cell,35,NK:CD56+16+3-,335
49443,BC01_BLOOD1,BC01,blood,NK_cell,NK cell,35,NK:CD56+16+3-,566
49445,BC01_BLOOD1,BC01,blood,NK_cell,NK cell,35,NK:CD56+16+3-,493
49455,BC01_BLOOD1,BC01,blood,NK_cell,NK cell,35,NK:CD56+16+3-,380
49464,BC01_BLOOD1,BC01,blood,NK_cell,NK cell,35,NK:CD56+16+3-,512
49486,BC01_BLOOD1,BC01,blood,NK_cell,NK cell,35,NK:CD56+16+3-,286
49487,BC01_BLOOD1,BC01,blood,NK_cell,NK cell,35,NK:CD56+16+3-,345
49488,BC01_BLOOD1,BC01,blood,NK_cell,NK cell,35,NK:CD56+16+3-,307
49498,BC01_BLOOD1,BC01,blood,NK_cell,NK cell,35,NK:CD56+16+3-,519
49503,BC01_BLOOD1,BC01,blood,NK_cell,NK cell,35,NK:CD56+16+3-,371
49506,BC01_BLOOD1,BC01,blood,NK_cell,NK cell,35,NK:CD56+16+3-,381
49507,BC01_BLOOD1,BC01,blood,NK_cell,NK cell,35,NK:CD56+16+3-,372
49526,BC01_BLOOD1,BC01,blood,NK_cell,NK cell,35,NK:CD56+16+3-,490
49530,BC01_BLOOD1,BC01,blood,NK_cell,NK cell,35,NK:CD56+16+3-,452
49542,BC01_BLOOD1,BC01,blood,NK_cell,NK cell,35,NK:CD56+16+3-,533
49553,BC01_BLOOD1,BC01,blood,NK_cell,NK cell,35,NK:CD56+16+3-,438
49565,BC01_BLOOD1,BC01,blood,NK_cell,NK cell,35,NK:CD56+16+3-,290
49571,BC01_BLOOD1,BC01,blood,NK_cell,NK cell,35,NK:CD56+16+3-,399
49572,BC01_BLOOD1,BC01,blood,NK_cell,NK cell,35,NK:CD56+16+3-,329
49573,BC01_BLOOD1,BC01,blood,NK_cell,NK cell,35,NK:CD56+16+3-,372
49576,BC01_BLOOD1,BC01,blood,NK_cell,NK cell,35,NK:CD56+16+3-,731
49583,BC01_BLOOD1,BC01,blood,NK_cell,NK cell,35,NK:CD56+16+3-,572
49593,BC01_BLOOD1,BC01,blood,NK_cell,NK cell,35,NK:CD56+16+3-,262
49596,BC01_BLOOD1,BC01,blood,NK_cell,NK cell,35,NK:CD56+16+3-,565
49598,BC01_BLOOD1,BC01,blood,NK_cell,NK cell,35,NK:CD56+16+3-,300
49602,BC01_BLOOD1,BC01,blood,NK_cell,NK cell,35,NK:CD56+16+3-,322
49611,BC01_BLOOD1,BC01,blood,NK_cell,NK cell,35,NK:CD56+16+3-,600
49612,BC01_BLOOD1,BC01,blood,NK_cell,NK cell,35,NK:CD56+16+3-,422
49616,BC01_BLOOD1,BC01,blood,NK_cell,NK cell,35,NK:CD56+16+3-,371
49620,BC01_BLOOD1,BC01,blood,NK_cell,NK cell,35,NK:CD56+16+3-,388
49622,BC01_BLOOD1,BC01,blood,NK_cell,NK cell,35,NK:CD56+16+3-,346
49624,BC01_BLOOD1,BC01,blood,NK_cell,NK cell,35,NK:CD56+16+3-,516
49628,BC01_BLOOD1,BC01,blood,NK_cell,NK cell,35,NK:CD56+16+3-,314
49643,BC01_BLOOD1,BC01,blood,NK_cell,NK cell,35,NK:CD56+16+3-,303
49650,BC01_BLOOD1,BC01,blood,NK_cell,NK cell,35,NK:CD56+16+3-,349
49652,BC01_BLOOD1,BC01,blood,NK_cell,NK cell,35,NK:CD56+16+3-,337
49661,BC01_BLOOD1,BC01,blood,NK_cell,NK cell,35,NK:CD56+16+3-,450
49663,BC01_BLOOD1,BC01,blood,NK_cell,NK cell,35,NK:CD56+16+3-,265
49664,BC01_BLOOD1,BC01,blood,NK_cell,NK cell,35,NK:CD56+16+3-,438
49671,BC01_BLOOD1,BC01,blood,NK_cell,NK cell,35,NK:CD56+16+3-,415
49676,BC01_BLOOD1,BC01,blood,NK_cell,NK cell,35,NK:CD56+16+3-,365
49680,BC01_BLOOD1,BC01,blood,NK_cell,NK cell,35,NK:CD56+16+3-,307
49685,BC01_BLOOD1,BC01,blood,NK_cell,NK cell,35,NK:CD56+16+3-,355
49688,BC01_BLOOD1,BC01,blood,NK_cell,NK cell,35,NK:CD56+16+3-,321
49691,BC01_BLOOD1,BC01,blood,NK_cell,NK cell,35,NK:CD56+16+3-,312
49692,BC01_BLOOD1,BC01,blood,NK_cell,NK cell,35,NK:CD56+16+3-,359
49696,BC01_BLOOD1,BC01,blood,NK_cell,NK cell,35,NK:CD56+16+3-,267
49701,BC01_BLOOD1,BC01,blood,NK_cell,NK cell,35,NK:CD56+16+3-,351
49703,BC01_BLOOD1,BC01,blood,NK_cell,NK cell,35,NK:CD56+16+3-,391
49706,BC01_BLOOD1,BC01,blood,NK_cell,NK cell,35,NK:CD56+16+3-,720
49710,BC01_BLOOD1,BC01,blood,NK_cell,NK cell,35,NK:CD56+16+3-,352
49717,BC01_BLOOD1,BC01,blood,NK_cell,NK cell,35,NK:CD56+16+3-,266
49720,BC01_BLOOD1,BC01,blood,NK_cell,NK cell,35,NK:CD56+16+3-,421
49722,BC01_BLOOD1,BC01,blood,NK_cell,NK cell,35,NK:CD56+16+3-,260
49725,BC01_BLOOD1,BC01,blood,NK_cell,NK cell,35,NK:CD56+16+3-,448
49726,BC01_BLOOD1,BC01,blood,NK_cell,NK cell,35,NK:CD56+16+3-,250
49728,BC01_BLOOD1,BC01,blood,NK_cell,NK cell,35,NK:CD56+16+3-,284
49737,BC01_BLOOD1,BC01,blood,NK_cell,NK cell,35,NK:CD56+16+3-,464
49739,BC01_BLOOD1,BC01,blood,NK_cell,NK cell,35,NK:CD56+16+3-,287
49744,BC01_BLOOD1,BC01,blood,NK_cell,NK cell,35,NK:CD56+16+3-,544
49746,BC01_BLOOD1,BC01,blood,NK_cell,NK cell,35,NK:CD56+16+3-,347
49748,BC01_BLOOD1,BC01,blood,NK_cell,NK cell,35,NK:CD56+16+3-,377
49752,BC01_BLOOD1,BC01,blood,NK_cell,NK cell,35,NK:CD56+16+3-,568
49753,BC01_BLOOD1,BC01,blood,NK_cell,NK cell,35,NK:CD56+16+3-,308
49755,BC01_BLOOD1,BC01,blood,NK_cell,NK cell,35,NK:CD56+16+3-,344
49757,BC01_BLOOD1,BC01,blood,NK_cell,NK cell,35,NK:CD56+16+3-,284
49759,BC01_BLOOD1,BC01,blood,NK_cell,NK cell,35,NK:CD56+16+3-,288
49760,BC01_BLOOD1,BC01,blood,NK_cell,NK cell,35,NK:CD56+16+3-,523
49761,BC01_BLOOD1,BC01,blood,NK_cell,NK cell,35,NK:CD56+16+3-,339
49766,BC01_BLOOD1,BC01,blood,NK_cell,NK cell,35,NK:CD56+16+3-,450
49767,BC01_BLOOD1,BC01,blood,NK_cell,NK cell,35,NK:CD56+16+3-,454
49768,BC01_BLOOD1,BC01,blood,NK_cell,NK cell,35,NK:CD56+16+3-,265
49782,BC01_BLOOD1,BC01,blood,NK_cell,NK cell,35,NK:CD56+16+3-,359
49789,BC01_BLOOD1,BC01,blood,NK_cell,NK cell,35,NK:CD56+16+3-,310
49803,BC01_BLOOD1,BC01,blood,NK_cell,NK cell,35,NK:CD56+16+3-,367
49807,BC01_BLOOD1,BC01,blood,NK_cell,NK cell,35,NK:CD56+16+3-,380
49811,BC01_BLOOD1,BC01,blood,NK_cell,NK cell,35,NK:CD56+16+3-,610
49821,BC01_BLOOD1,BC01,blood,NK_cell,NK cell,35,NK:CD56+16+3-,291
49826,BC01_BLOOD1,BC01,blood,NK_cell,NK cell,35,NK:CD56+16+3-,355
49827,BC01_BLOOD1,BC01,blood,NK_cell,NK cell,35,NK:CD56+16+3-,357
49852,BC01_BLOOD1,BC01,blood,NK_cell,NK cell,35,NK:CD56+16+3-,439
49855,BC01_BLOOD1,BC01,blood,NK_cell,NK cell,35,NK:CD56+16+3-,337
49856,BC01_BLOOD1,BC01,blood,NK_cell,NK cell,35,NK:CD56+16+3-,565
49862,BC01_BLOOD1,BC01,blood,NK_cell,NK cell,35,NK:CD56+16+3-,505
49864,BC01_BLOOD1,BC01,blood,NK_cell,NK cell,35,NK:CD56+16+3-,301
49867,BC01_BLOOD1,BC01,blood,NK_cell,NK cell,35,NK:CD56+16+3-,353
49871,BC01_BLOOD1,BC01,blood,NK_cell,NK cell,35,NK:CD56+16+3-,230
49874,BC01_BLOOD1,BC01,blood,NK_cell,NK cell,35,NK:CD56+16+3-,491
49881,BC01_BLOOD1,BC01,blood,NK_cell,NK cell,35,NK:CD56+16+3-,393
49886,BC01_BLOOD1,BC01,blood,NK_cell,NK cell,35,NK:CD56+16+3-,407
49888,BC01_BLOOD1,BC01,blood,NK_cell,NK cell,35,NK:CD56+16+3-,250
49894,BC01_BLOOD1,BC01,blood,NK_cell,NK cell,35,NK:CD56+16+3-,326
49900,BC01_BLOOD1,BC01,blood,NK_cell,NK cell,35,NK:CD56+16+3-,341
49903,BC01_BLOOD1,BC01,blood,NK_cell,NK cell,35,NK:CD56+16+3-,520
49904,BC01_BLOOD1,BC01,blood,NK_cell,NK cell,35,NK:CD56+16+3-,372
49905,BC01_BLOOD1,BC01,blood,NK_cell,NK cell,35,NK:CD56+16+3-,363
49907,BC01_BLOOD1,BC01,blood,NK_cell,NK cell,35,NK:CD56+16+3-,344
49909,BC01_BLOOD1,BC01,blood,NK_cell,NK cell,35,NK:CD56+16+3-,242
49911,BC01_BLOOD1,BC01,blood,NK_cell,NK cell,35,NK:CD56+16+3-,353
49913,BC01_BLOOD1,BC01,blood,NK_cell,NK cell,35,NK:CD56+16+3-,407
49925,BC01_BLOOD1,BC01,blood,NK_cell,NK cell,35,NK:CD56+16+3-,260
49930,BC01_BLOOD1,BC01,blood,NK_cell,NK cell,35,NK:CD56+16+3-,355
49941,BC01_BLOOD1,BC01,blood,NK_cell,NK cell,35,NK:CD56+16+3-,385
49947,BC01_BLOOD1,BC01,blood,NK_cell,NK cell,35,NK:CD56+16+3-,644
49950,BC01_BLOOD1,BC01,blood,NK_cell,NK cell,35,NK:CD56+16+3-,318
49955,BC01_BLOOD1,BC01,blood,NK_cell,NK cell,35,NK:CD56+16+3-,410
49964,BC01_BLOOD1,BC01,blood,NK_cell,NK cell,35,NK:CD56+16+3-,375
49966,BC01_BLOOD1,BC01,blood,NK_cell,NK cell,35,NK:CD56+16+3-,333
49979,BC01_BLOOD1,BC01,blood,NK_cell,NK cell,35,NK:CD56+16+3-,379
49980,BC01_BLOOD1,BC01,blood,NK_cell,NK cell,35,NK:CD56+16+3-,357
49985,BC01_BLOOD1,BC01,blood,NK_cell,NK cell,35,NK:CD56+16+3-,331
49989,BC01_BLOOD1,BC01,blood,NK_cell,NK cell,35,NK:CD56+16+3-,308
49993,BC01_BLOOD1,BC01,blood,NK_cell,NK cell,35,NK:CD56+16+3-,357
50004,BC01_BLOOD1,BC01,blood,NK_cell,NK cell,35,NK:CD56+16+3-,398
50019,BC01_BLOOD1,BC01,blood,NK_cell,NK cell,35,NK:CD56+16+3-,621
50023,BC01_BLOOD1,BC01,blood,NK_cell,NK cell,35,NK:CD56+16+3-,366
50034,BC01_BLOOD1,BC01,blood,NK_cell,NK cell,35,NK:CD56+16+3-,281
50035,BC01_BLOOD1,BC01,blood,NK_cell,NK cell,35,NK:CD56+16+3-,355
50037,BC01_BLOOD1,BC01,blood,NK_cell,NK cell,35,NK:CD56+16+3-,441
50041,BC01_BLOOD1,BC01,blood,NK_cell,NK cell,35,NK:CD56+16+3-,293
50051,BC01_BLOOD1,BC01,blood,NK_cell,NK cell,35,NK:CD56+16+3-,248
50063,BC01_BLOOD1,BC01,blood,NK_cell,NK cell,35,NK:CD56+16+3-,298
50069,BC01_BLOOD1,BC01,blood,NK_cell,NK cell,35,NK:CD56+16+3-,343
50070,BC01_BLOOD1,BC01,blood,NK_cell,NK cell,35,NK:CD56+16+3-,299
50076,BC01_BLOOD1,BC01,blood,NK_cell,NK cell,35,NK:CD56+16+3-,314
50079,BC01_BLOOD1,BC01,blood,NK_cell,NK cell,35,NK:CD56+16+3-,449
50083,BC01_BLOOD1,BC01,blood,NK_cell,NK cell,35,NK:CD56+16+3-,243
48685,BC01_BLOOD1,BC01,blood,Monocyte,Monocyte,36,MONOCYTE:,771
48843,BC01_BLOOD1,BC01,blood,Dendritic,mDC,38,mDC:,295
50091,BC01_BLOOD1,BC01,blood,Dendritic,mDC,38,mDC:,285
50094,BC01_BLOOD1,BC01,blood,Dendritic,mDC,38,mDC:,537
48692,BC01_BLOOD1,BC01,blood,B_cell,B cell,39,B:,518
48737,BC01_BLOOD1,BC01,blood,B_cell,B cell,39,B:,430
48769,BC01_BLOOD1,BC01,blood,B_cell,B cell,39,B:,466
48780,BC01_BLOOD1,BC01,blood,B_cell,B cell,39,B:,504
48786,BC01_BLOOD1,BC01,blood,B_cell,B cell,39,B:,284
48809,BC01_BLOOD1,BC01,blood,B_cell,B cell,39,B:,438
48848,BC01_BLOOD1,BC01,blood,B_cell,B cell,39,B:,358
48854,BC01_BLOOD1,BC01,blood,B_cell,B cell,39,B:,225
48872,BC01_BLOOD1,BC01,blood,B_cell,B cell,39,B:,288
48899,BC01_BLOOD1,BC01,blood,B_cell,B cell,39,B:,400
48982,BC01_BLOOD1,BC01,blood,B_cell,B cell,39,B:,445
48995,BC01_BLOOD1,BC01,blood,B_cell,B cell,39,B:,495
49010,BC01_BLOOD1,BC01,blood,B_cell,B cell,39,B:,301
49025,BC01_BLOOD1,BC01,blood,B_cell,B cell,39,B:,512
49027,BC01_BLOOD1,BC01,blood,B_cell,B cell,39,B:,400
49057,BC01_BLOOD1,BC01,blood,B_cell,B cell,39,B:,395
49064,BC01_BLOOD1,BC01,blood,B_cell,B cell,39,B:,539
49073,BC01_BLOOD1,BC01,blood,B_cell,B cell,39,B:,325
49094,BC01_BLOOD1,BC01,blood,B_cell,B cell,39,B:,434
49102,BC01_BLOOD1,BC01,blood,B_cell,B cell,39,B:,559
49120,BC01_BLOOD1,BC01,blood,B_cell,B cell,39,B:,388
49121,BC01_BLOOD1,BC01,blood,B_cell,B cell,39,B:,381
49191,BC01_BLOOD1,BC01,blood,B_cell,B cell,39,B:,374
49194,BC01_BLOOD1,BC01,blood,B_cell,B cell,39,B:,348
49196,BC01_BLOOD1,BC01,blood,B_cell,B cell,39,B:,211
49216,BC01_BLOOD1,BC01,blood,B_cell,B cell,39,B:,446
49236,BC01_BLOOD1,BC01,blood,B_cell,B cell,39,B:,596
49240,BC01_BLOOD1,BC01,blood,B_cell,B cell,39,B:,459
49269,BC01_BLOOD1,BC01,blood,B_cell,B cell,39,B:,462
49274,BC01_BLOOD1,BC01,blood,B_cell,B cell,39,B:,258
49279,BC01_BLOOD1,BC01,blood,B_cell,B cell,39,B:,182
49290,BC01_BLOOD1,BC01,blood,B_cell,B cell,39,B:,317
49310,BC01_BLOOD1,BC01,blood,B_cell,B cell,39,B:,530
49322,BC01_BLOOD1,BC01,blood,B_cell,B cell,39,B:,505
49326,BC01_BLOOD1,BC01,blood,B_cell,B cell,39,B:,437
49350,BC01_BLOOD1,BC01,blood,B_cell,B cell,39,B:,358
49360,BC01_BLOOD1,BC01,blood,B_cell,B cell,39,B:,538
49372,BC01_BLOOD1,BC01,blood,B_cell,B cell,39,B:,430
49382,BC01_BLOOD1,BC01,blood,B_cell,B cell,39,B:,488
49429,BC01_BLOOD1,BC01,blood,B_cell,B cell,39,B:,263
49434,BC01_BLOOD1,BC01,blood,B_cell,B cell,39,B:,419
49479,BC01_BLOOD1,BC01,blood,B_cell,B cell,39,B:,270
49490,BC01_BLOOD1,BC01,blood,B_cell,B cell,39,B:,423
49517,BC01_BLOOD1,BC01,blood,B_cell,B cell,39,B:,262
